created_at,full_text,score,label
Fri Jun 07 03:57:59 +0000 2024,kalo gen kali boomers suka investasi emas gen nih jaman serba digital jadi lebih melek finansial jadi cocok gen investasi mana nih,0,Netral
Thu Jun 06 11:48:21 +0000 2024,apa sih beda cara millenial gen kalo atur uang dooeit aplikasidooeit aturkeuangan finansial uang bijakkeuangan zonauang zonajajan,-2,Negatif
Thu Jun 06 03:59:30 +0000 2024,kurang tahu kelola uang buat banyak rentan masalah uang sepentingitu edukasi uang lebih intensif gen rencana masa depan finansial lebih baik financial freedom bukan cuma jadi angan,-1,Negatif
Thu Jun 06 03:27:52 +0000 2024,haye gen susah susah hidup frugal hina boomers suruh fahami finansial ujung ujung duit juba palak,-6,Negatif
Wed Jun 05 15:36:17 +0000 2024,finansial jalan hidup lebih tenang kreativitas keluar frugal living pacu kreativitas keluar kamu ajar temu caracara baru nikmat hidup penuh butuh keluar banyak uang,1,Positif
Wed Jun 05 14:49:11 +0000 2024,benarbenar beri nilai bahagia hidup kurang stres finansial hidup hemat kamu kurang stres finansial khawatir masa depan uang milik tabung darurat rencana uang baik kamu rasa lebih aman,-1,Negatif
Wed Jun 05 13:49:52 +0000 2024,finansial media sosial b studi university of british columbia temu tekan sosial ingin terima pengaruh putus beli hingga,5,Positif
Wed Jun 05 13:27:10 +0000 2024,lebih baik ubah pandang negatif atas stigma putar gaya hidup hemat bangun masyarakat lebih lanjut finansial lebih bahagia seluruh,3,Positif
Wed Jun 05 13:27:09 +0000 2024,sesuai prioritas keluar capai impi finansial korban sejahtera simpul frugal living buat putus finansial cerdas tanggung jawab capai tuju uang hidup,0,Netral
Wed Jun 05 13:26:56 +0000 2024,stigma mispersepsi putar frugal living frugal living meski tawar manfaat finansial signifikan sering kali pandang negatif bagi orang stigma mispersepsi putar gaya hidup hemat jadi hambat mulai,1,Positif
Wed Jun 05 13:13:35 +0000 2024,hubung alam kontribusi orang tetap fokus tuju finansial tentu tuju uang jangka pendek jangka panjang bantu kamu capai mandiri finansial bahagia sejati,3,Positif
Wed Jun 05 13:13:32 +0000 2024,praktik gaya hidup frugal anti konsumerisme bawa bahagia bebas finansial bagaimana cara navigasi tekan sosial terus dorong kamu konsumsi,-1,Negatif
Wed Jun 05 03:46:48 +0000 2024,gen teknologi informasi baru lengkap sekarang jadi kalau gen harus lebih luas wawas informasi jadi makan seharihari kalau pikir ikut orang income bagaimana diri fondasi finansial fredoom,-3,Negatif
Wed Jun 05 02:31:26 +0000 2024,nasihat uang kan lima salah finansial gen generasiz uang,-2,Negatif
Wed Jun 05 01:13:05 +0000 2024,investasi putus masingmasing munafik banget niat bantu beli rumah paksa butuh hidup mungkin banget gaji paspasan enggak umr naik terus gen beri didik finansial memang cuma mau makan duit haram ajg,0,Netral
Mon Jun 03 21:46:06 +0000 2024,gen fokus cari uang dulu pak biar punya finansial stabil didik tinggi,1,Positif
Thu May 30 04:20:27 +0000 2024,bikin opsional jadi sekali lengkapin cv buat mahasiswa ambil enggak pikir bagus buat gen sulit finansial minim skill jadi kayak kerja dw buat kemensos,0,Netral
Wed May 29 17:41:36 +0000 2024,pikir gen amp alpha enak lahir millenial ajar salah orang tua boomer amp gen kali millenial usaha sehat fisik finansial masa tua biar enggak susah anak apa iya beban orang tua lantas alpha fokus urus diri sendiri nyata,-9,Negatif
Wed May 29 05:29:11 +0000 2024,faktor finansial gen pilih tumblr tunjang cukup hidrasi dibuatin judul,-1,Negatif
Tue May 28 11:19:53 +0000 2024,si unnecessary ngejual cuteness wasteful and not sustainable harga mahal mending beli murah encentino botol overprice hancur finansial gen,2,Positif
Mon May 27 09:39:35 +0000 2024,betulll bangga jadi gen disiplin finansial sih,2,Positif
Sat May 25 12:03:40 +0000 2024,begini trik jitu cerdas finansial milenial gen,-1,Negatif
Thu May 23 05:06:57 +0000 2024,kok malah beda keluarga gue boomers ngepukpuk usahain gen gen kali bangsatbangsatin lepas tangan millenials jadi pawang mental finansial,-1,Negatif
Tue May 21 21:30:42 +0000 2024,gen jelas impossible punya rumah mindset sangat buruk kelola finansial,1,Positif
Tue May 21 05:18:10 +0000 2024,sulfat gen enggak terima pressure coba berapa banyak gen jadi sandwich generation gen bomers nya rasa investasi anak malah jadi beban finansial buat orang tua gen tahan jaman edan hebat banget,-3,Negatif
Sat May 18 12:57:44 +0000 2024,benar enggak sih kamu gen cenderung boros akhir susah buat nabung yuk mulai atur uang kalian wahai kaum gen biar masa depan lebih jamin invlinic finansial financialfreedom genz,0,Netral
Thu May 16 00:26:13 +0000 2024,jakarta gen salah atas bobrok struktural gen umur sekolah baru lulus kerja aktif lamar rezeki latih kurang finansial apabila bayar jadi manfaat gratis salah,1,Positif
Fri May 10 13:44:57 +0000 2024,idic tuju min sadar perlu asuransi sehat generasi milenial amp gen langkah penting pasti aman finansial amp sehat masa depan duga bantu fokus jaga sehat amp sejahtera diri,1,Positif
Fri May 10 09:46:10 +0000 2024,asuransi beri tenang pikir lindung risiko medis celaka hingga masa depan uang mulai asuransi sejak dini gen manfaat premi lebih jangkau bangun lindung jangka panjang,5,Positif
Fri May 10 09:46:10 +0000 2024,alas gen perlu milik asuransi tak abai nih meski mungkin rasa desak lindung finansial risiko tak duga sangat penting komunitas literasifinansial komunitasliterasifinansial pakebri,-2,Negatif
Sat May 04 17:05:40 +0000 2024,kalo nadila jawab begini arti post sebut memang bukan buat nadila lebih gen memang benar low budget buat nabung berat enggak back up an finansial mana mana cuman pakai transportasi umum,3,Positif
Sat May 04 00:14:50 +0000 2024,sorry sayang gen enggak tahun tahun usaha bangkrut tahun kerja krisis finansial akut hingga lay off salah siapa kalo kerja usaha besar mungkin,-4,Negatif
Fri May 03 09:33:36 +0000 2024,mapan finansial usia muda jadi damba banyak gen betul apa benar sini merapaat agi punya solusi untuk nabung aman emas anti cemas bank artha graha internasional langkah awal enggak bikin khawatir kamu nabung mulai rp juta,2,Positif
Thu May 02 05:02:19 +0000 2024,alas milenial gen perlu punya asuransi sehat sehat pondasi utama produktivitas cegah lebih baik obat akses awat medis tepat lindung beban finansial duga,4,Positif
Tue Apr 30 16:39:38 +0000 2024,finansial baik sehat terus emotional management tingkat moga ldr enggak jauh jauh eh,-1,Negatif
Mon Apr 29 09:51:14 +0000 2024,tipsntrick siapa sini siap buat adopsi gaya hidup lebih hemat tanggung jawab finansial kali bakal bahas frugal living gaya hidup hits kalang gen simak yuk,4,Positif
Sat Apr 27 10:27:52 +0000 2024,wajar sih kalo anang omong tanya pikir kan kolot padahal jaman sekarang gen beberapa gen millenial anggep nikah bukan banget usia lebih tunggu kesiap finansial mental suka mau nikah,-2,Negatif
Fri Apr 26 04:32:34 +0000 2024,buat kamu millennials gen temu akun miniv mau ucap congrats kamu punya cukup waktu betulin uang kamu jalan benar swipe simak tipsnya uang finansial budgeting gaji sehatfinansial finansialcheckup,2,Positif
Wed Apr 24 01:57:50 +0000 2024,anak gen nih aneh kerja ngeluh kuliah kan musyawarah keluarga kalau lo kuliah orang tua lo nyuruh kuliah arti tanda siap lahir batin finansial kalau enggak mampu enggak usah kuliah enggak maksa lo buat kuliah kali enggak tukang ngeluh,-6,Negatif
Mon Apr 22 17:52:57 +0000 2024,jadi memang masalah millenials gen kayak gajauh soal cinta kalo enggak finansial teman keluarga misal enggak sengaja habis baca twit relationship bagaimana cara move on crush orang enggak milik,-3,Negatif
Thu Apr 18 05:45:45 +0000 2024,gen bingung tips finansial njenengan,1,Positif
Thu Apr 18 03:09:40 +0000 2024,siapa nih tretanpajak warga gen yuk raih bebas finansial kelola uang baik salah satu tingkat literasi uang simak jelas tipskeu bawah,1,Positif
Wed Apr 17 12:41:04 +0000 2024,kembang zaman memang elak bagai inovasi bidang finansial hasil cipta ironis tingkat literasi uang gen golong rendah angka yuk terus kaya diri tingkat literasi uang,3,Positif
Wed Apr 17 09:28:07 +0000 2024,salah finansial sering jadi gen dapat naik buat gaya hidup naik,3,Positif
Fri Apr 12 05:45:28 +0000 2024,buah survei baru ungkap tren tarik kaum muda amerika khusus golong gen milenial makin pilih aset kripto aset finansial survei milenial finansial aset kripto saham,-1,Negatif
Mon Apr 08 15:56:14 +0000 2024,alhamdulillah jikalau tanya sensi sebut beri dampak positif finansial gen,0,Netral
Sat Apr 06 12:55:58 +0000 2024,think long term mau naik gaji berapa persen mau role apa penting tau tuju karir depan apa plan finansial usaha apa,-2,Negatif
Sat Apr 06 03:46:34 +0000 2024,incar fleksibilitas kerja zenbusiness gen yakin berwirausaha sempat jadi orang kayak wujud lebih cepat amin jadi kerja korporat aman finansial ada batas dapat,3,Positif
Thu Apr 04 11:21:34 +0000 2024,padahal guru butuh sejahtera finansialgen sekarang teman gua ogah jadi guru,-1,Negatif
Wed Apr 03 13:39:24 +0000 2024,fenomena kayak begini kayak kait gaya hidup gen serba wah gas kalo umur kan ratarata rintis kalo sama lebih tua finansial mungkin lebih stabil jadi lebih tarik kalo istri mbok pikir loh sama wanita,2,Positif
Fri Mar 29 10:06:06 +0000 2024,gue senang banget sama qrt twit melek finansial utama gen cuma beberapa jadi perhati ada orang pikir gaperlu planning penting jalan semua jalan allah monggo begini,1,Positif
Tue Mar 26 23:45:00 +0000 2024,nah baru idam bagaimana biaya hidup hingga didik sih anak kelak maklum gen ketarketir sama kata nikah kalau siap mental finansial,-1,Negatif
Sat Mar 23 16:05:43 +0000 2024,rakyat indonesia memang darurat literasi uang deh kasus dana talang kayak begini kok total uang dikibulinnya sama jaman millenial ibu bpk tipu dukun ganda uang sekarang gen tipu skema ponzi padahal literasi finansial gampang dapat,-3,Negatif
Tue Mar 19 23:48:54 +0000 2024,enggak heran gen stres finansial tetap kalah,-1,Negatif
Tue Mar 19 21:53:53 +0000 2024,gen ampit jadi sandwich gen keluarga nya sekaligus enggak mau anak kelak jadi sandwich gen makanya nunda nikah finansial rasa oke banget boomer gen masalah nya nikah amp anak pinak saat segala matang mental finansial bahkan umur,-3,Negatif
Tue Mar 19 11:12:13 +0000 2024,bagaimana cara ambil putus bijak uang tetap aman bijak kelola finansial seharihari rupa skill enggak semua orang milik buat kamu gen cara jitu bantu kamu baik hidup lewat kelola finansial tengah,3,Positif
Mon Mar 11 01:25:45 +0000 2024,generasi amerika marah bantu amerika israel role model gen dunia gen nya lebih merdeka finansial freedom amp lebih maslahatamp lihat latar belakang agama ras apa punlebih nilai manusia adil amp etika global novas act for global ethics,2,Positif
Sat Mar 09 17:59:11 +0000 2024,siap siap finansial ilmu perlu lain mudah buat dapat informasi salah satu privilege gen arti beri sempat buat rencana masa depan matang enggak pilih lahir orang tua kayak begini mau,2,Positif
Wed Mar 06 03:59:51 +0000 2024,baru kemarin debat sama dirut gue tanya target nikah umur berapa kamu umur gin nikah ketua enggak main sama anak pak nikah bukan patok pakai umur butuh kesiap finansial amp mental sekarang gen prinsip apa enggak lama,-2,Negatif
Tue Mar 05 18:08:44 +0000 2024,bisnis banyak isi kaum gen biasa alas childfree homo lesbi syarat meni sangat ruwet bejibun makin melek meni benarbenar siap mental fisik finansial makin banyak trust issue antara,3,Positif
Thu Feb 29 10:58:19 +0000 2024,siapa sih dulu mulai kerja tuh jadi kayak beban banget woi generasi millenial amp gen kayak punya usia sekian padahal kerja benar tuh konsep jadi mandiri finansial cukup butuh,-2,Negatif
Wed Feb 28 00:00:00 +0000 2024,gen siapsiap lesat tuju financial freedom rekomendasi buku keren baca mana kalau langsung catat siapsiap ubah hidup finansial bukukeuangan financialfreedom,0,Netral
Sun Feb 25 11:01:45 +0000 2024,jebak finansial gen,0,Netral
Wed Feb 21 12:05:03 +0000 2024,masalah finansial gen tuju uang,-1,Negatif
Wed Feb 21 00:47:02 +0000 2024,tips sukses finansial gen generasi milenial ikut tipstips sebut bangun biasa uang baik sejak dini kamu kelola uang lebih efektif bangun masa depan uang stabil tipsalapemkab,3,Positif
Fri Feb 16 15:38:52 +0000 2024,workshop gen melek finansial bingung bagaimana cara nabung buat rencana uang baik kelola finansial jadi salah satu krusial anak muda utama gen hadap soal finansial,-3,Negatif
Thu Feb 15 13:55:21 +0000 2024,pratama mayoritas milu kalang gen millenial banyak proses didik jadi finansial banyak stabil tambah dekat kena banget sok tim konsultan politik memang deh meta plus jago dekat,3,Positif
Thu Feb 15 08:45:48 +0000 2024,incar fleksibilitas kerja zenbusiness gen yakin berwirausaha sempat jadi orang kayak wujud lebih cepat jadi kerja korporat aman finansial wirausaha makin maju,5,Positif
Sun Feb 11 02:17:54 +0000 2024,benar mbah tanggap konteks kubu kan benar tantang presiden akan asih tau nih kubu gue koalisi gemuk sekarang dukung milenial gen dukung finansial banyak arah include influencer usaha crypto online,1,Positif
Sat Feb 10 05:19:05 +0000 2024,ajar finansial gen tiru melek investasi,0,Netral
Tue Feb 06 11:57:27 +0000 2024,dapat ekonomi samping jajan ala gen manfaat ekonomi samping pakai ahli sobat akuntan buat dapat duit ekstra platform freelancing jadi guru privatuang sini langsung pasuk soft saving cara asik tambah dana darurat finansial,6,Positif
Mon Feb 05 12:00:27 +0000 2024,nah topik kali bahas topik mungkin familiar nih anak gen sulit merdeka finansial mau tau apa yuk tonton video lanjut youtube channel ayovest link bio,-2,Negatif
Mon Feb 05 08:47:31 +0000 2024,millenial cari diskon dasar emakemak gen cari diskon literasi finansial,0,Netral
Thu Feb 01 06:00:00 +0000 2024,gen rupa generasi dapat bagai beban lahir tengah langsung revolusi digital ancam akibat ubah iklim pandemi covid tekan finansial beberapa kali ekonomi adadikompas,0,Netral
Tue Jan 30 15:41:26 +0000 2024,tadi workshop riset bagaimana finansial mata gen amp milenials hasil riset relate sama gue gen sering banget bilang lebih baik sesal beli enggak ketika gue ingat prinsip lebih baik sesal tonton konser enggak auto sindir,3,Positif
Sun Jan 28 19:43:19 +0000 2024,salah finansial sering laku gen boncos terus,0,Netral
Fri Jan 26 03:30:17 +0000 2024,pilih kesiap generasi milenial ikut tren finansial inovatif potensi tumbuh tinggi fleksibilitas diversifikasi portofolio crypto beri akses lebih mudah ugen libat investasi batas tradisional,-2,Negatif
Fri Jan 19 09:51:19 +0000 2024,sih ajg enak banget raffi deh mah finansial selow,1,Positif
Wed Jan 17 17:57:18 +0000 2024,kalau gen langsung alami sekolah jaman justru paling bagus sd swasta baru sama negeri finansial fine kalau dana didik siap sejak awal meni bahkan sejak meni,2,Positif
Mon Jan 08 06:30:35 +0000 2024,arti angkat gen awal mateng emosional finansial embo maneh gen sing teman gen,2,Positif
Sun Jan 07 14:50:07 +0000 2024,debatcapres malam enggak address tahan finansial gen milenial gen dikitdikit suka check out barang olshop lucu asik padahal enggak butuhbutuh,1,Positif
Fri Jan 05 10:08:17 +0000 2024,kenal dulu kan kalo serius siap finansial soal this is gen kerja kayak kuda rumah enggak kebel,0,Netral
Fri Jan 05 09:40:11 +0000 2024,jujur satu bikin iri gen milik mimpi besar kalau millenial kayak aku mimpi paling cuma jalanjalan luar kota uang pensiun gen mimpi keliling dunia bebas finansial coba,-3,Negatif
Fri Jan 05 07:00:36 +0000 2024,gen baca nih self reward jangan bikin finansial mu enggak stabil jangan lupa siap dana darurat kamu pakai tabung siaga kb bukopin cek informasi lengkap lalu website kbbukopin bintangfinansial,2,Positif
Tue Jan 02 15:05:03 +0000 2024,hahaha mental health beberapa karyawan gue anak broken home kalo range umur masuk gen asal keluarga ekonomi bawah ada finansial berat rusak keluarga buat lebih tanggung jawab hidup utama kerja,1,Positif
Sat Dec 23 12:13:29 +0000 2023,lapor empat gen bilang kalau rasa sulit buat atur uang biaya hidup mahal bahkan responden rasa enggak yakin nih kalau pensiun ada finansial stabil,0,Netral
Fri Dec 22 14:05:42 +0000 2023,investasi dampak untung finansial bangun sosial ekonomi generasi gen investasi jadi dorong ubah positif masyarakat pkssolid aminmenang ahmad,0,Netral
Fri Dec 22 14:04:20 +0000 2023,hasil investasi tentu faktor internal faktor eksternal pasti hukum generasi gen paham penting dua faktor raih sukses finansial pkssolid aminmenang ahmad,-1,Negatif
Fri Dec 22 14:00:12 +0000 2023,pasti hukum investasi jadi spekulatif risiko tinggi generasi gen bangun masa depan finansial stabil pilih investasi dukung hukum jelas pkssolid aminmenang ahmad,0,Netral
Fri Dec 22 07:06:57 +0000 2023,sapa milenial gen teater jakarta kamis desember ganjar pranowo papar program utama generasi muda indonesia antara mampu diri melek digital melek finansial gantar gantariuntukganjar,-4,Negatif
